Подача и захват бумаги;RB2-3912-000CN;RB2-3912-000CN - Вал протяжки бумаги;['HP LaserJet 1100 se', 'HP LaserJet 3200', 'Canon LASER SHOT LBP-1120', 'HP LaserJet 1100 xi', 'HP LaserJet 3200m', 'Canon LBP-800', 'HP LaserJet 1100A', 'HP LaserJet 3200se', 'Canon LBP-810', 'HP LaserJet 1100A se', 'HP LaserJet 1100', 'HP LaserJet 1100A xi'];E:\Projects\PycharmProjects\parser_profit\images\hp\RB2-3912-000CN.jpg
Подача и захват бумаги;RB2-3912-000CN;CN | RB2-3912-000CN - Вал протяжки бумаги;['HP LaserJet 1100 se', 'HP LaserJet 3200', 'Canon LASER SHOT LBP-1120', 'HP LaserJet 1100 xi', 'HP LaserJet 3200m', 'Canon LBP-800', 'HP LaserJet 1100A', 'HP LaserJet 3200se', 'Canon LBP-810', 'HP LaserJet 1100A se', 'HP LaserJet 1100', 'HP LaserJet 1100A xi'];E:\Projects\PycharmProjects\parser_profit\images\hp\RB2-3912-000CN.jpg
Подача и захват бумаги;RB2-3914-000;RB2-3914-000 - Флажок датчика наличия бумаги в узле регистрации;['HP LaserJet 1100 se', 'HP LaserJet 3200', 'Canon LASER SHOT LBP-1120', 'HP LaserJet 1100 xi', 'HP LaserJet 3200m', 'Canon LBP-800', 'HP LaserJet 1100A', 'HP LaserJet 3200se', 'Canon LBP-810', 'HP LaserJet 1100A se', 'HP LaserJet 1100', 'HP LaserJet 1100A xi'];
Подача и захват бумаги;RB2-3930-000CN;"RB2-3930-000CN - Ось ролика захвата бумаги
Снято с производства";['HP LaserJet 1100 se', 'HP LaserJet 3200', 'Canon LASER SHOT LBP-1120', 'HP LaserJet 1100 xi', 'HP LaserJet 3200m', 'Canon LBP-800', 'HP LaserJet 1100A', 'HP LaserJet 3200se', 'Canon LBP-810', 'HP LaserJet 1100A se', 'HP LaserJet 1100', 'HP LaserJet 1100A xi'];E:\Projects\PycharmProjects\parser_profit\images\hp\RB2-3930-000CN.jpg
Подача и захват бумаги;RB2-3960-000CN;RB2-3960-000CN - Флажок датчика выхода бумаги;['HP LaserJet 1100 se', 'HP LaserJet 3200', 'Canon LASER SHOT LBP-1120', 'HP LaserJet 1100 xi', 'HP LaserJet 3200m', 'Canon LBP-800', 'HP LaserJet 1100A', 'HP LaserJet 3200se', 'Canon LBP-810', 'HP LaserJet 1100A se', 'HP LaserJet 1100', 'HP LaserJet 1100A xi'];
Подача и захват бумаги;RB2-4020-000CN;RB2-4020-000CN - Лоток узла подачи бумаги;['HP LaserJet 1100 xi', 'HP LaserJet 1100A se', 'HP LaserJet 1100 se', 'HP LaserJet 1100A', 'HP LaserJet 1100A xi'];
Подача и захват бумаги;RB2-4021-000CN;"RB2-4021-000CN - Лоток узла выхода бумаги
Снято с производства";['HP LaserJet 1100 xi', 'HP LaserJet 1100A se', 'HP LaserJet 1100 se', 'HP LaserJet 1100A', 'HP LaserJet 1100A xi'];
Подача и захват бумаги;RB2-4026-000CN;RB2-4026-000CN - Ролик захвата бумаги из лотка подачи;['HP LaserJet 1100 se', 'HP LaserJet 3200', 'Canon LASER SHOT LBP-1120', 'HP LaserJet 1100 xi', 'HP LaserJet 3200m', 'Canon LBP-800', 'HP LaserJet 1100A', 'HP LaserJet 3200se', 'Canon LBP-810', 'HP LaserJet 1100A se', 'HP LaserJet 1100', 'HP LaserJet 1100A xi'];E:\Projects\PycharmProjects\parser_profit\images\hp\RB2-4026-000CN.jpg
Подача и захват бумаги;RB2-4026-000CN;CN | RB2-4026-000CN - Ролик захвата бумаги из лотка подачи;['HP LaserJet 1100 se', 'HP LaserJet 3200', 'Canon LASER SHOT LBP-1120', 'HP LaserJet 1100 xi', 'HP LaserJet 3200m', 'Canon LBP-800', 'HP LaserJet 1100A', 'HP LaserJet 3200se', 'Canon LBP-810', 'HP LaserJet 1100A se', 'HP LaserJet 1100', 'HP LaserJet 1100A xi'];E:\Projects\PycharmProjects\parser_profit\images\hp\RB2-4026-000CN.jpg
Подача и захват бумаги;RF5-2886-000CN;RF5-2886-000CN - Площадка отделения бумаги из лотка подачи;['HP LaserJet 1100 se', 'HP LaserJet 3200', 'Canon LASER SHOT LBP-1120', 'HP LaserJet 1100 xi', 'HP LaserJet 3200m', 'Canon LBP-800', 'HP LaserJet 1100A', 'HP LaserJet 3200se', 'Canon LBP-810', 'HP LaserJet 1100A se', 'HP LaserJet 1100', 'HP LaserJet 1100A xi'];E:\Projects\PycharmProjects\parser_profit\images\hp\RF5-2886-000CN.jpg
